ADDRESS,LATITUDE,LONGITUDE,MAX_FLOOR,PLANNING_AREA,MIN_MRT_DIST,MIN_MRT(OPEN)_DIST,MIN_HAWK_DIST,HAWK_TYPE,HAWK_OWNER,HAWK_NUMBER_OF_STALLS,MIN_PS_DIST,MIN_SS_DIST,MIN_MALL_DIST
650C jurong west street 61,1.338422,103.696386,16,jurong west,1.0459323181269382,1.476894961536728,2.098838350235655,HC,Government,36,0.060930192104124134,0.2549063454816029,1.5899703140187624
174D edgedale plains,1.397359,103.910119,17,punggol,1.0459323181269382,1.476894961536728,2.098838350235655,HC,Government,36,0.060930192104124134,0.2549063454816029,1.5899703140187624
480 sembawang drive,1.452202,103.815169,15,sembawang,1.0459323181269382,1.476894961536728,2.098838350235655,HC,Government,36,0.060930192104124134,0.2549063454816029,1.5899703140187624
431D yishun avenue 1,1.419969,103.846969,13,yishun,1.0459323181269382,1.476894961536728,2.098838350235655,HC,Government,36,0.060930192104124134,0.2549063454816029,1.5899703140187624
320D anchorvale drive,1.390952,103.891816,15,sengkang,1.0459323181269382,1.476894961536728,2.098838350235655,HC,Government,36,0.060930192104124134,0.2549063454816029,1.5899703140187624
485A choa chu kang avenue 5,1.374618,103.738365,16,choa chu kang,1.0459323181269382,1.476894961536728,2.098838350235655,HC,Government,36,0.060930192104124134,0.2549063454816029,1.5899703140187624
359 woodlands avenue 5,1.434064,103.784069,12,woodlands,1.0459323181269382,1.476894961536728,2.098838350235655,HC,Government,36,0.060930192104124134,0.2549063454816029,1.5899703140187624
945 jurong west street 91,1.344239,103.69013,11,jurong west,1.0459323181269382,1.476894961536728,2.098838350235655,HC,Government,36,0.060930192104124134,0.2549063454816029,1.5899703140187624
438C bukit batok west avenue 8,1.357757,103.739409,14,bukit batok,1.0459323181269382,1.476894961536728,2.098838350235655,HC,Government,36,0.060930192104124134,0.2549063454816029,1.5899703140187624
496F tampines avenue 9,1.3604,103.950034,13,tampines,1.0459323181269382,1.476894961536728,2.098838350235655,HC,Government,36,0.060930192104124134,0.2549063454816029,1.5899703140187624
222 bukit batok east avenue 3,1.347849,103.754035,4,bukit batok,1.0459323181269382,1.476894961536728,2.098838350235655,HC,Government,36,0.060930192104124134,0.2549063454816029,1.5899703140187624
1 bedok south avenue 1,1.320852,103.933721,14,bedok,1.0459323181269382,1.476894961536728,2.098838350235655,HC,Government,36,0.060930192104124134,0.2549063454816029,1.5899703140187624
689E woodlands drive 75,1.44392,103.808674,16,woodlands,1.0459323181269382,1.476894961536728,2.098838350235655,HC,Government,36,0.060930192104124134,0.2549063454816029,1.5899703140187624
134 bukit batok west avenue 6,1.351591,103.74451,13,bukit batok,1.0459323181269382,1.476894961536728,2.098838350235655,HC,Government,36,0.060930192104124134,0.2549063454816029,1.5899703140187624
218C boon lay avenue,1.350697,103.711459,15,jurong west,1.0459323181269382,1.476894961536728,2.098838350235655,HC,Government,36,0.060930192104124134,0.2549063454816029,1.5899703140187624
611 choa chu kang street 62,1.399742,103.743862,12,choa chu kang,1.0459323181269382,1.476894961536728,2.098838350235655,HC,Government,36,0.060930192104124134,0.2549063454816029,1.5899703140187624
131A canberra crescent,1.443726,103.83103,11,sembawang,1.0459323181269382,1.476894961536728,2.098838350235655,HC,Government,36,0.060930192104124134,0.2549063454816029,1.5899703140187624
473 pasir ris drive 6,1.374495,103.957363,12,pasir ris,1.0459323181269382,1.476894961536728,2.098838350235655,HC,Government,36,0.060930192104124134,0.2549063454816029,1.5899703140187624
813 jellicoe road,1.307298,103.862111,30,kallang,1.0459323181269382,1.476894961536728,2.098838350235655,HC,Government,36,0.060930192104124134,0.2549063454816029,1.5899703140187624
174C edgedale plains,1.396973,103.910425,17,punggol,1.0459323181269382,1.476894961536728,2.098838350235655,HC,Government,36,0.060930192104124134,0.2549063454816029,1.5899703140187624
169C punggol field,1.393621,103.914224,18,punggol,1.0459323181269382,1.476894961536728,2.098838350235655,HC,Government,36,0.060930192104124134,0.2549063454816029,1.5899703140187624
324 ubi avenue 1,1.328294,103.904204,12,geylang,1.0459323181269382,1.476894961536728,2.098838350235655,HC,Government,36,0.060930192104124134,0.2549063454816029,1.5899703140187624
814 tampines street 81,1.347284,103.936554,12,tampines,1.0459323181269382,1.476894961536728,2.098838350235655,HC,Government,36,0.060930192104124134,0.2549063454816029,1.5899703140187624
60 new upper changi road,1.322478,103.941255,25,bedok,1.0459323181269382,1.476894961536728,2.098838350235655,HC,Government,36,0.060930192104124134,0.2549063454816029,1.5899703140187624
31 marine crescent,1.303706,103.911445,18,marine parade,1.0459323181269382,1.476894961536728,2.098838350235655,HC,Government,36,0.060930192104124134,0.2549063454816029,1.5899703140187624
230 pending road,1.376167,103.772207,12,bukit panjang,1.0459323181269382,1.476894961536728,2.098838350235655,HC,Government,36,0.060930192104124134,0.2549063454816029,1.5899703140187624
469B yishun street 43,1.424389,103.852083,14,yishun,1.0459323181269382,1.476894961536728,2.098838350235655,HC,Government,36,0.060930192104124134,0.2549063454816029,1.5899703140187624
394 tampines avenue 7,1.355192,103.956061,12,tampines,1.0459323181269382,1.476894961536728,2.098838350235655,HC,Government,36,0.060930192104124134,0.2549063454816029,1.5899703140187624
613 bedok reservoir road,1.331893,103.917027,11,bedok,1.0459323181269382,1.476894961536728,2.098838350235655,HC,Government,36,0.060930192104124134,0.2549063454816029,1.5899703140187624
477A upper serangoon view,1.378309,103.903842,19,hougang,1.0459323181269382,1.476894961536728,2.098838350235655,HC,Government,36,0.060930192104124134,0.2549063454816029,1.5899703140187624
351 choa chu kang central,1.383505,103.743079,14,choa chu kang,1.0459323181269382,1.476894961536728,2.098838350235655,HC,Government,36,0.060930192104124134,0.2549063454816029,1.5899703140187624
404 fajar road,1.380639,103.76755,13,bukit panjang,1.0459323181269382,1.476894961536728,2.098838350235655,HC,Government,36,0.060930192104124134,0.2549063454816029,1.5899703140187624
452 sin ming avenue,1.358575,103.829748,4,bishan,1.0459323181269382,1.476894961536728,2.098838350235655,HC,Government,36,0.060930192104124134,0.2549063454816029,1.5899703140187624
6 kim tian road,1.28401,103.827421,11,bukit merah,1.0459323181269382,1.476894961536728,2.098838350235655,HC,Government,36,0.060930192104124134,0.2549063454816029,1.5899703140187624
19 marine terrace,1.304522,103.915054,10,marine parade,1.0459323181269382,1.476894961536728,2.098838350235655,HC,Government,36,0.060930192104124134,0.2549063454816029,1.5899703140187624
666A jurong west street 65,1.339768,103.70138,16,jurong west,1.0459323181269382,1.476894961536728,2.098838350235655,HC,Government,36,0.060930192104124134,0.2549063454816029,1.5899703140187624
528 bedok north street 3,1.334903,103.927838,17,bedok,1.0459323181269382,1.476894961536728,2.098838350235655,HC,Government,36,0.060930192104124134,0.2549063454816029,1.5899703140187624
807A chai chee road,1.327074,103.923188,15,bedok,1.0459323181269382,1.476894961536728,2.098838350235655,HC,Government,36,0.060930192104124134,0.2549063454816029,1.5899703140187624
416 eunos road 5,1.317962,103.897453,4,geylang,1.0459323181269382,1.476894961536728,2.098838350235655,HC,Government,36,0.060930192104124134,0.2549063454816029,1.5899703140187624
508 ang mo kio avenue 8,1.37379,103.849029,9,ang mo kio,1.0459323181269382,1.476894961536728,2.098838350235655,HC,Government,36,0.060930192104124134,0.2549063454816029,1.5899703140187624
796 woodlands drive 72,1.443195,103.803052,13,woodlands,1.0459323181269382,1.476894961536728,2.098838350235655,HC,Government,36,0.060930192104124134,0.2549063454816029,1.5899703140187624
328 serangoon avenue 3,1.350286,103.868353,13,serangoon,1.0459323181269382,1.476894961536728,2.098838350235655,HC,Government,36,0.060930192104124134,0.2549063454816029,1.5899703140187624
426 serangoon avenue 1,1.347795,103.876022,13,serangoon,1.0459323181269382,1.476894961536728,2.098838350235655,HC,Government,36,0.060930192104124134,0.2549063454816029,1.5899703140187624
102 teck whye lane,1.377083,103.754394,9,choa chu kang,1.0459323181269382,1.476894961536728,2.098838350235655,HC,Government,36,0.060930192104124134,0.2549063454816029,1.5899703140187624
524A pasir ris street 51,1.37128,103.947715,13,pasir ris,1.0459323181269382,1.476894961536728,2.098838350235655,HC,Government,36,0.060930192104124134,0.2549063454816029,1.5899703140187624
130 choa chu kang avenue 1,1.381291,103.750297,13,choa chu kang,1.0459323181269382,1.476894961536728,2.098838350235655,HC,Government,36,0.060930192104124134,0.2549063454816029,1.5899703140187624
10 telok blangah crescent,1.277732,103.819769,10,bukit merah,1.0459323181269382,1.476894961536728,2.098838350235655,HC,Government,36,0.060930192104124134,0.2549063454816029,1.5899703140187624
908 jurong west street 91,1.340522,103.686374,12,jurong west,1.0459323181269382,1.476894961536728,2.098838350235655,HC,Government,36,0.060930192104124134,0.2549063454816029,1.5899703140187624
139 rivervale street,1.38887,103.904296,17,sengkang,1.0459323181269382,1.476894961536728,2.098838350235655,HC,Government,36,0.060930192104124134,0.2549063454816029,1.5899703140187624
566 hougang street 51,1.381272,103.888435,12,hougang,1.0459323181269382,1.476894961536728,2.098838350235655,HC,Government,36,0.060930192104124134,0.2549063454816029,1.5899703140187624
232 serangoon avenue 3,1.354747,103.868732,12,serangoon,1.0459323181269382,1.476894961536728,2.098838350235655,HC,Government,36,0.060930192104124134,0.2549063454816029,1.5899703140187624
580 pasir ris street 53,1.374556,103.946879,13,pasir ris,1.0459323181269382,1.476894961536728,2.098838350235655,HC,Government,36,0.060930192104124134,0.2549063454816029,1.5899703140187624
711 pasir ris street 72,1.38172,103.938111,11,pasir ris,1.0459323181269382,1.476894961536728,2.098838350235655,HC,Government,36,0.060930192104124134,0.2549063454816029,1.5899703140187624
164 jalan teck whye,1.381159,103.756363,22,choa chu kang,1.0459323181269382,1.476894961536728,2.098838350235655,HC,Government,36,0.060930192104124134,0.2549063454816029,1.5899703140187624
503 woodlands drive 14,1.4325,103.791787,11,woodlands,1.0459323181269382,1.476894961536728,2.098838350235655,HC,Government,36,0.060930192104124134,0.2549063454816029,1.5899703140187624
509 hougang avenue 10,1.372211,103.88819,4,hougang,1.0459323181269382,1.476894961536728,2.098838350235655,HC,Government,36,0.060930192104124134,0.2549063454816029,1.5899703140187624
659A punggol east,1.400573,103.919657,18,punggol,1.0459323181269382,1.476894961536728,2.098838350235655,HC,Government,36,0.060930192104124134,0.2549063454816029,1.5899703140187624
672A yishun avenue 4,1.418753,103.841389,13,yishun,1.0459323181269382,1.476894961536728,2.098838350235655,HC,Government,36,0.060930192104124134,0.2549063454816029,1.5899703140187624
277 tampines street 22,1.347278,103.951194,10,tampines,1.0459323181269382,1.476894961536728,2.098838350235655,HC,Government,36,0.060930192104124134,0.2549063454816029,1.5899703140187624
283 tampines street 22,1.34863,103.952853,11,tampines,1.0459323181269382,1.476894961536728,2.098838350235655,HC,Government,36,0.060930192104124134,0.2549063454816029,1.5899703140187624
622 bukit batok central,1.350716,103.748496,30,bukit batok,1.0459323181269382,1.476894961536728,2.098838350235655,HC,Government,36,0.060930192104124134,0.2549063454816029,1.5899703140187624
536 jurong west street 52,1.349921,103.716718,13,jurong west,1.0459323181269382,1.476894961536728,2.098838350235655,HC,Government,36,0.060930192104124134,0.2549063454816029,1.5899703140187624
356A anchorvale lane,1.393436,103.884812,17,sengkang,1.0459323181269382,1.476894961536728,2.098838350235655,HC,Government,36,0.060930192104124134,0.2549063454816029,1.5899703140187624
534 ang mo kio avenue 10,1.374058,103.854168,12,ang mo kio,1.0459323181269382,1.476894961536728,2.098838350235655,HC,Government,36,0.060930192104124134,0.2549063454816029,1.5899703140187624
113 jurong east street 13,1.338798,103.734808,12,jurong east,1.0459323181269382,1.476894961536728,2.098838350235655,HC,Government,36,0.060930192104124134,0.2549063454816029,1.5899703140187624
118A jalan membina,1.28142,103.825645,30,bukit merah,1.0459323181269382,1.476894961536728,2.098838350235655,HC,Government,36,0.060930192104124134,0.2549063454816029,1.5899703140187624
536 woodlands drive 14,1.431449,103.791899,12,woodlands,1.0459323181269382,1.476894961536728,2.098838350235655,HC,Government,36,0.060930192104124134,0.2549063454816029,1.5899703140187624
120 ho ching road,1.335408,103.724261,11,jurong west,1.0459323181269382,1.476894961536728,2.098838350235655,HC,Government,36,0.060930192104124134,0.2549063454816029,1.5899703140187624
740 woodlands circle,1.444517,103.796298,12,woodlands,1.0459323181269382,1.476894961536728,2.098838350235655,HC,Government,36,0.060930192104124134,0.2549063454816029,1.5899703140187624
213 lorong 8 toa payoh,1.341005,103.854413,18,toa payoh,1.0459323181269382,1.476894961536728,2.098838350235655,HC,Government,36,0.060930192104124134,0.2549063454816029,1.5899703140187624
423 serangoon central,1.348491,103.875589,13,serangoon,1.0459323181269382,1.476894961536728,2.098838350235655,HC,Government,36,0.060930192104124134,0.2549063454816029,1.5899703140187624
368 bukit batok street 31,1.360381,103.750924,12,bukit batok,1.0459323181269382,1.476894961536728,2.098838350235655,HC,Government,36,0.060930192104124134,0.2549063454816029,1.5899703140187624
118 pending road,1.376804,103.768464,12,bukit panjang,1.0459323181269382,1.476894961536728,2.098838350235655,HC,Government,36,0.060930192104124134,0.2549063454816029,1.5899703140187624
389 bukit batok west avenue 5,1.365346,103.752142,25,bukit batok,1.0459323181269382,1.476894961536728,2.098838350235655,HC,Government,36,0.060930192104124134,0.2549063454816029,1.5899703140187624
626 pasir ris drive 3,1.379801,103.940919,13,pasir ris,1.0459323181269382,1.476894961536728,2.098838350235655,HC,Government,36,0.060930192104124134,0.2549063454816029,1.5899703140187624
727 woodlands circle,1.443679,103.799836,12,woodlands,1.0459323181269382,1.476894961536728,2.098838350235655,HC,Government,36,0.060930192104124134,0.2549063454816029,1.5899703140187624
223A compassvale walk,1.388132,103.897258,16,sengkang,1.0459323181269382,1.476894961536728,2.098838350235655,HC,Government,36,0.060930192104124134,0.2549063454816029,1.5899703140187624
305 shunfu road,1.350115,103.838728,13,bishan,1.0459323181269382,1.476894961536728,2.098838350235655,HC,Government,36,0.060930192104124134,0.2549063454816029,1.5899703140187624
427 tampines street 41,1.359544,103.94853,13,tampines,1.0459323181269382,1.476894961536728,2.098838350235655,HC,Government,36,0.060930192104124134,0.2549063454816029,1.5899703140187624
28 tiong bahru road,1.285697,103.830391,4,bukit merah,1.0459323181269382,1.476894961536728,2.098838350235655,HC,Government,36,0.060930192104124134,0.2549063454816029,1.5899703140187624
188 punggol central,1.398939,103.910538,17,punggol,1.0459323181269382,1.476894961536728,2.098838350235655,HC,Government,36,0.060930192104124134,0.2549063454816029,1.5899703140187624
328 sembawang crescent,1.445435,103.819387,15,sembawang,1.0459323181269382,1.476894961536728,2.098838350235655,HC,Government,36,0.060930192104124134,0.2549063454816029,1.5899703140187624
422 choa chu kang avenue 4,1.382257,103.740957,16,choa chu kang,1.0459323181269382,1.476894961536728,2.098838350235655,HC,Government,36,0.060930192104124134,0.2549063454816029,1.5899703140187624
764 yishun street 72,1.425366,103.833981,12,yishun,1.0459323181269382,1.476894961536728,2.098838350235655,HC,Government,36,0.060930192104124134,0.2549063454816029,1.5899703140187624
168D punggol field,1.393747,103.914002,18,punggol,1.0459323181269382,1.476894961536728,2.098838350235655,HC,Government,36,0.060930192104124134,0.2549063454816029,1.5899703140187624
522 serangoon north avenue 4,1.372635,103.873398,9,serangoon,1.0459323181269382,1.476894961536728,2.098838350235655,HC,Government,36,0.060930192104124134,0.2549063454816029,1.5899703140187624
703 hougang avenue 2,1.365531,103.889461,13,hougang,1.0459323181269382,1.476894961536728,2.098838350235655,HC,Government,36,0.060930192104124134,0.2549063454816029,1.5899703140187624
461 hougang avenue 10,1.372736,103.894629,16,hougang,1.0459323181269382,1.476894961536728,2.098838350235655,HC,Government,36,0.060930192104124134,0.2549063454816029,1.5899703140187624
299C compassvale street,1.396349,103.901778,17,sengkang,1.0459323181269382,1.476894961536728,2.098838350235655,HC,Government,36,0.060930192104124134,0.2549063454816029,1.5899703140187624
260B sengkang east way,1.393641,103.895275,15,sengkang,1.0459323181269382,1.476894961536728,2.098838350235655,HC,Government,36,0.060930192104124134,0.2549063454816029,1.5899703140187624
415 saujana road,1.383359,103.768932,11,bukit panjang,1.0459323181269382,1.476894961536728,2.098838350235655,HC,Government,36,0.060930192104124134,0.2549063454816029,1.5899703140187624
468 hougang avenue 8,1.373728,103.897222,16,hougang,1.0459323181269382,1.476894961536728,2.098838350235655,HC,Government,36,0.060930192104124134,0.2549063454816029,1.5899703140187624
654 hougang avenue 8,1.372739,103.88176,4,hougang,1.0459323181269382,1.476894961536728,2.098838350235655,HC,Government,36,0.060930192104124134,0.2549063454816029,1.5899703140187624
540 woodlands drive 16,1.428237,103.792687,12,woodlands,1.0459323181269382,1.476894961536728,2.098838350235655,HC,Government,36,0.060930192104124134,0.2549063454816029,1.5899703140187624
423 hougang avenue 6,1.374155,103.894019,10,hougang,1.0459323181269382,1.476894961536728,2.098838350235655,HC,Government,36,0.060930192104124134,0.2549063454816029,1.5899703140187624
2 lorong 7 toa payoh,1.338608,103.853516,11,toa payoh,1.0459323181269382,1.476894961536728,2.098838350235655,HC,Government,36,0.060930192104124134,0.2549063454816029,1.5899703140187624
307 jurong east street 32,1.346522,103.734843,13,jurong east,1.0459323181269382,1.476894961536728,2.098838350235655,HC,Government,36,0.060930192104124134,0.2549063454816029,1.5899703140187624
811 tampines avenue 4,1.346573,103.93734,12,tampines,1.0459323181269382,1.476894961536728,2.098838350235655,HC,Government,36,0.060930192104124134,0.2549063454816029,1.5899703140187624
396 yishun avenue 6,1.428359,103.847037,4,yishun,1.0459323181269382,1.476894961536728,2.098838350235655,HC,Government,36,0.060930192104124134,0.2549063454816029,1.5899703140187624
120A rivervale drive,1.385932,103.903984,10,sengkang,1.0459323181269382,1.476894961536728,2.098838350235655,HC,Government,36,0.060930192104124134,0.2549063454816029,1.5899703140187624
408 choa chu kang avenue 3,1.379914,103.740467,11,choa chu kang,1.0459323181269382,1.476894961536728,2.098838350235655,HC,Government,36,0.060930192104124134,0.2549063454816029,1.5899703140187624
222 pending road,1.375213,103.774096,4,bukit panjang,1.0459323181269382,1.476894961536728,2.098838350235655,HC,Government,36,0.060930192104124134,0.2549063454816029,1.5899703140187624
55 stirling road,1.296589,103.804175,2,queenstown,1.0459323181269382,1.476894961536728,2.098838350235655,HC,Government,36,0.060930192104124134,0.2549063454816029,1.5899703140187624
225 choa chu kang central,1.381091,103.74489,11,choa chu kang,1.0459323181269382,1.476894961536728,2.098838350235655,HC,Government,36,0.060930192104124134,0.2549063454816029,1.5899703140187624
626 bukit batok central,1.35172,103.749023,18,bukit batok,1.0459323181269382,1.476894961536728,2.098838350235655,HC,Government,36,0.060930192104124134,0.2549063454816029,1.5899703140187624
664A yishun avenue 4,1.420553,103.841217,4,yishun,1.0459323181269382,1.476894961536728,2.098838350235655,HC,Government,36,0.060930192104124134,0.2549063454816029,1.5899703140187624
423 fajar road,1.385397,103.769211,17,bukit panjang,1.0459323181269382,1.476894961536728,2.098838350235655,HC,Government,36,0.060930192104124134,0.2549063454816029,1.5899703140187624
254 bangkit road,1.379593,103.773855,13,bukit panjang,1.0459323181269382,1.476894961536728,2.098838350235655,HC,Government,36,0.060930192104124134,0.2549063454816029,1.5899703140187624
184 bishan street 13,1.350067,103.852535,12,bishan,1.0459323181269382,1.476894961536728,2.098838350235655,HC,Government,36,0.060930192104124134,0.2549063454816029,1.5899703140187624
477 tampines street 43,1.360922,103.952892,4,tampines,1.0459323181269382,1.476894961536728,2.098838350235655,HC,Government,36,0.060930192104124134,0.2549063454816029,1.5899703140187624
18 saint george's road,1.324062,103.862834,12,kallang,1.0459323181269382,1.476894961536728,2.098838350235655,HC,Government,36,0.060930192104124134,0.2549063454816029,1.5899703140187624
679A punggol drive,1.405912,103.908288,17,punggol,1.0459323181269382,1.476894961536728,2.098838350235655,HC,Government,36,0.060930192104124134,0.2549063454816029,1.5899703140187624
320 sembawang close,1.446438,103.818859,15,sembawang,1.0459323181269382,1.476894961536728,2.098838350235655,HC,Government,36,0.060930192104124134,0.2549063454816029,1.5899703140187624
334 jurong east avenue 1,1.350783,103.731533,4,jurong east,1.0459323181269382,1.476894961536728,2.098838350235655,HC,Government,36,0.060930192104124134,0.2549063454816029,1.5899703140187624
685A jurong west street 64,1.343258,103.70416,17,jurong west,1.0459323181269382,1.476894961536728,2.098838350235655,HC,Government,36,0.060930192104124134,0.2549063454816029,1.5899703140187624
483 jurong west street 41,1.347353,103.72532,12,jurong west,1.0459323181269382,1.476894961536728,2.098838350235655,HC,Government,36,0.060930192104124134,0.2549063454816029,1.5899703140187624
332 jurong east avenue 1,1.351591,103.730196,13,jurong east,1.0459323181269382,1.476894961536728,2.098838350235655,HC,Government,36,0.060930192104124134,0.2549063454816029,1.5899703140187624
706 hougang avenue 2,1.36596,103.888646,10,hougang,1.0459323181269382,1.476894961536728,2.098838350235655,HC,Government,36,0.060930192104124134,0.2549063454816029,1.5899703140187624
460 hougang avenue 10,1.373261,103.894632,16,hougang,1.0459323181269382,1.476894961536728,2.098838350235655,HC,Government,36,0.060930192104124134,0.2549063454816029,1.5899703140187624
155 gangsa road,1.375315,103.765029,25,bukit panjang,1.0459323181269382,1.476894961536728,2.098838350235655,HC,Government,36,0.060930192104124134,0.2549063454816029,1.5899703140187624
570A woodlands avenue 1,1.430583,103.790846,13,woodlands,1.0459323181269382,1.476894961536728,2.098838350235655,HC,Government,36,0.060930192104124134,0.2549063454816029,1.5899703140187624
432 tampines street 41,1.358876,103.950536,12,tampines,1.0459323181269382,1.476894961536728,2.098838350235655,HC,Government,36,0.060930192104124134,0.2549063454816029,1.5899703140187624
512 pasir ris street 52,1.37549,103.943892,14,pasir ris,1.0459323181269382,1.476894961536728,2.098838350235655,HC,Government,36,0.060930192104124134,0.2549063454816029,1.5899703140187624
553 jurong west street 42,1.353132,103.718944,12,jurong west,1.0459323181269382,1.476894961536728,2.098838350235655,HC,Government,36,0.060930192104124134,0.2549063454816029,1.5899703140187624
123A rivervale drive,1.386042,103.902901,17,sengkang,1.0459323181269382,1.476894961536728,2.098838350235655,HC,Government,36,0.060930192104124134,0.2549063454816029,1.5899703140187624
506C yishun avenue 4,1.415446,103.840456,13,yishun,1.0459323181269382,1.476894961536728,2.098838350235655,HC,Government,36,0.060930192104124134,0.2549063454816029,1.5899703140187624
11 jalan bukit merah,1.286622,103.808963,4,bukit merah,1.0459323181269382,1.476894961536728,2.098838350235655,HC,Government,36,0.060930192104124134,0.2549063454816029,1.5899703140187624
4 marine terrace,1.305096,103.917734,12,marine parade,1.0459323181269382,1.476894961536728,2.098838350235655,HC,Government,36,0.060930192104124134,0.2549063454816029,1.5899703140187624
320B anchorvale drive,1.391251,103.890809,15,sengkang,1.0459323181269382,1.476894961536728,2.098838350235655,HC,Government,36,0.060930192104124134,0.2549063454816029,1.5899703140187624
211 jurong east street 21,1.338669,103.740293,10,jurong east,1.0459323181269382,1.476894961536728,2.098838350235655,HC,Government,36,0.060930192104124134,0.2549063454816029,1.5899703140187624
144 pasir ris street 11,1.362408,103.960544,10,pasir ris,1.0459323181269382,1.476894961536728,2.098838350235655,HC,Government,36,0.060930192104124134,0.2549063454816029,1.5899703140187624
553 hougang street 51,1.37913,103.890376,12,hougang,1.0459323181269382,1.476894961536728,2.098838350235655,HC,Government,36,0.060930192104124134,0.2549063454816029,1.5899703140187624
782 pasir ris street 71,1.373389,103.938897,16,pasir ris,1.0459323181269382,1.476894961536728,2.098838350235655,HC,Government,36,0.060930192104124134,0.2549063454816029,1.5899703140187624
312 woodlands street 31,1.430688,103.775652,4,woodlands,1.0459323181269382,1.476894961536728,2.098838350235655,HC,Government,36,0.060930192104124134,0.2549063454816029,1.5899703140187624
818B choa chu kang avenue 1,1.377259,103.748292,20,choa chu kang,1.0459323181269382,1.476894961536728,2.098838350235655,HC,Government,36,0.060930192104124134,0.2549063454816029,1.5899703140187624
524B tampines central 7,1.358958,103.938911,17,tampines,1.0459323181269382,1.476894961536728,2.098838350235655,HC,Government,36,0.060930192104124134,0.2549063454816029,1.5899703140187624
133 bishan street 12,1.345468,103.851722,4,bishan,1.0459323181269382,1.476894961536728,2.098838350235655,HC,Government,36,0.060930192104124134,0.2549063454816029,1.5899703140187624
269C compassvale link,1.383512,103.896374,17,sengkang,1.0459323181269382,1.476894961536728,2.098838350235655,HC,Government,36,0.060930192104124134,0.2549063454816029,1.5899703140187624
152 bukit batok street 11,1.348302,103.744257,4,bukit batok,1.0459323181269382,1.476894961536728,2.098838350235655,HC,Government,36,0.060930192104124134,0.2549063454816029,1.5899703140187624
433 yishun avenue 6,1.420912,103.847293,12,yishun,1.0459323181269382,1.476894961536728,2.098838350235655,HC,Government,36,0.060930192104124134,0.2549063454816029,1.5899703140187624
256 ang mo kio avenue 4,1.370615,103.835968,12,ang mo kio,1.0459323181269382,1.476894961536728,2.098838350235655,HC,Government,36,0.060930192104124134,0.2549063454816029,1.5899703140187624
22 eunos crescent,1.324759,103.902107,16,geylang,1.0459323181269382,1.476894961536728,2.098838350235655,HC,Government,36,0.060930192104124134,0.2549063454816029,1.5899703140187624
886 tampines street 83,1.351049,103.932057,9,tampines,1.0459323181269382,1.476894961536728,2.098838350235655,HC,Government,36,0.060930192104124134,0.2549063454816029,1.5899703140187624
182 bishan street 13,1.350206,103.853049,8,bishan,1.0459323181269382,1.476894961536728,2.098838350235655,HC,Government,36,0.060930192104124134,0.2549063454816029,1.5899703140187624
43A sims drive,1.316819,103.87664,4,geylang,1.0459323181269382,1.476894961536728,2.098838350235655,HC,Government,36,0.060930192104124134,0.2549063454816029,1.5899703140187624
476 jurong west street 41,1.347716,103.724184,12,jurong west,1.0459323181269382,1.476894961536728,2.098838350235655,HC,Government,36,0.060930192104124134,0.2549063454816029,1.5899703140187624
126B edgedale plains,1.394549,103.911106,17,punggol,1.0459323181269382,1.476894961536728,2.098838350235655,HC,Government,36,0.060930192104124134,0.2549063454816029,1.5899703140187624
2D upper boon keng road,1.313079,103.87238,27,kallang,1.0459323181269382,1.476894961536728,2.098838350235655,HC,Government,36,0.060930192104124134,0.2549063454816029,1.5899703140187624
532 bukit batok street 51,1.356255,103.749712,16,bukit batok,1.0459323181269382,1.476894961536728,2.098838350235655,HC,Government,36,0.060930192104124134,0.2549063454816029,1.5899703140187624
47 moh guan terrace,1.284206,103.831063,4,bukit merah,1.0459323181269382,1.476894961536728,2.098838350235655,HC,Government,36,0.060930192104124134,0.2549063454816029,1.5899703140187624
590B montreal link,1.450086,103.827067,17,sembawang,1.0459323181269382,1.476894961536728,2.098838350235655,HC,Government,36,0.060930192104124134,0.2549063454816029,1.5899703140187624
979A buangkok crescent,1.379479,103.878977,16,hougang,1.0459323181269382,1.476894961536728,2.098838350235655,HC,Government,36,0.060930192104124134,0.2549063454816029,1.5899703140187624
230 bishan street 23,1.357946,103.845494,11,bishan,1.0459323181269382,1.476894961536728,2.098838350235655,HC,Government,36,0.060930192104124134,0.2549063454816029,1.5899703140187624
304B anchorvale link,1.38865,103.889215,16,sengkang,1.0459323181269382,1.476894961536728,2.098838350235655,HC,Government,36,0.060930192104124134,0.2549063454816029,1.5899703140187624
421 clementi avenue 1,1.309098,103.768356,40,clementi,1.0459323181269382,1.476894961536728,2.098838350235655,HC,Government,36,0.060930192104124134,0.2549063454816029,1.5899703140187624
652 yishun avenue 4,1.423779,103.840052,12,yishun,1.0459323181269382,1.476894961536728,2.098838350235655,HC,Government,36,0.060930192104124134,0.2549063454816029,1.5899703140187624
433 tampines street 43,1.359041,103.951133,11,tampines,1.0459323181269382,1.476894961536728,2.098838350235655,HC,Government,36,0.060930192104124134,0.2549063454816029,1.5899703140187624
497B tampines street 45,1.358683,103.958024,10,tampines,1.0459323181269382,1.476894961536728,2.098838350235655,HC,Government,36,0.060930192104124134,0.2549063454816029,1.5899703140187624
